,id,title_fa,title_en,image_url,brand,category,price,shipment_methods,cpu,ram,gpu,storage,resolution,weight,size,screen_size,included_items,last_comment
117,9951251,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3 15IAH7-i7 16GB 512SSD RTX3050,Lenovo IdeaPad Gaming 3 15IAH7-i7 16GB 512SSD RTX3050 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/e42699d7c2bbc69de8b07368214115e008a5d969_1669198763.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",529000000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,16 گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,2.31 کیلوگرم,21.8×266.4×359.6 میلی‌متر ,چهار گیگابایت ,"دفترچه راهنما, شارژر

 ",پیشنهاد میکنم
118,10659327,لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506HC-i5 16GB 512GB 3050 - کاستوم شده,Asus TUF Gaming F15 FX506HC-i5 16GB 512GB 3050 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/b0214f645db64a9c4b13a042da0136100a82d9a1_1676199450.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",457000000,موجود در انبار فروشنده,Core i5,16 گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,2.3 کیلوگرم,24.5×256×359 میلی‌متری ,چهار گیگابایت ,"دفترچه راهنما / شارژر / کابل شارژر

 ",در کل خیلی خیلی بود
119,12216081,لپ تاپ 18 اینچی ایسوس مدل ROG Strix SCAR 18 G834JY-N5049-i9 64GB 1SSD RTX4090 - کاستوم شده,Asus ROG Strix SCAR 18 G834JY-N5049-i9 64GB 1SSD RTX4090 18 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/adc8966a3ace4101918d514722ff14869c163894_1690731878.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",2540000000,موجود در انبار فروشنده,Core i9,64 گیگابایت,NVIDIA,یک ترابایت,WUXGA|1920x1200,3.10 کیلوگرم,23.1×294×399 میلی‌متر ,گیگابایت 16 ,کیف ایسوس / دفترچه راهنما / شارژر / کابل شارژر / ماوس ایسوس ,فوق العاده 💔
120,11400857,لپ تاپ 15.6 اینچی ایسر مدل A315-24P-R1RD - R5 8GB 256SSD Radeon - کاستوم شده,Acer A315-24P-R1RD - R5 8GB 256SSD Radeon 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/8d6974963c93fe35caea687b7b98831ea86963bd_1684674615.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسر,"[LT,لپ تاپ و الترابوک]",205000000,موجود در انبار دیجی‌کالا,Ryzen 5,8 گیگابایت,AMD,256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.8 کیلوگرم,AMD ,بدون درایو نوری ,"دفترچه راهنما	
شارژر ",خرید لپ تاپ از برند ایسر در لپ تاپها حکم خرید گوشی شیائومی در موبایلها رو داره (کانفیگ خوب به همراه قیمتهای مقرون به صرفه نسبت به بقیه برندها داره) در کل برند قابل احترامی هست.
121,12799873,لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507 TUF567VV4-LP101-i9 16GB 1SSD RTX4060 ,Asus TUF Gaming F15 FX507 TUF567VV4-LP101-i9 16GB 1SSD RTX4060 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/21be7e90d9e1af7aa73d262548472bf928e1842a_1697373300.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",800000000,موجود در انبار فروشنده و دیجی‌کالا,Core i9,16 گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,2.2 کیلوگرم,35.4x25.1x2.24 میلی‌متر ,15.6 اینچ ,"دفترچه راهنما /
شارژر ",خیلی عالی هست من خیلی راضی هستم ازش
122,12529791,لپ تاپ 15.3 اینچی اپل مدل MacBook Air MQKT3 M2 2023,Apple MacBook Air MQKT3 M2 2023 15.3 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/846ae75247178f09de1aebfef9e62d1dcdb0534a_1693316881.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اپل,"[LT,لپ تاپ و الترابوک]",801900000,موجود در انبار فروشنده و دیجی‌کالا,M2,هشت گیگابایت,Apple,512 گیگابایت,2880x1864,1.51  کیلوگرم,340.4x237.6x11.5 میلی‌‌متر ,"میزان روشنایی صفحه نمایش: 500 نیت / 
توانایی نمایش 1 میلیارد رنگ، پشتیبانی از Wide color (P3) و تکنولوژی True Tone ",شارژر / دارای کابل USB-C به MagSafe 3 ,همه چیش خوبه ولی وبکم نویز داره، وقتی حرکت میکنید تصویر تار میشه و وقتی یک نقطه ثابت هستید تصویرش خیلی عالیه.
123,12388032,لپ تاپ 15.6 اینچی لنوو مدل V15 IGL-Celeron N4020 4GB 256SSD,Lenovo V15 IGL-Celeron N4020 4GB 256SSD 15.6 inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/9c9cf489f415cf1873907e216885edfc0d2a6650_1692102311.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",99590000,موجود در انبار فروشنده,Celeron,چهار گیگابایت,Intel,256 گیگابایت,HD|1366x768,1.85 کیلوگرم,362.2x251.5x19.9 میلی‌متر ,بدون حافظه‌ی گرافیکی مجزا ,"دفترچه راهنما /
شارژر ",خوب به نظرم بهتر بود پنج تومن سرش میذاشتم سی پی یوی کور ای تری می‌گرفتم این ده تومن تمام شد ویندوز هم نداشت
124,3735138,لپ تاپ 13.3 اینچی اپل مدل MacBook Air MGN63 2020 LLA-M1 8GB 256SSD 7Cores,Apple MacBook Air MGN63 2020 LLA-M1 8GB 256SSD 7Cores 13.3 inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/b2c0eb53f0eeacdefb8771155bf5e4887222a654_1672051046.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اپل,"[LT,لپ تاپ و الترابوک]",492900000,موجود در انبار فروشنده و دیجی‌کالا,M1,هشت گیگابایت,Apple,256 گیگابایت,QHD|2560x1600,1.29 کیلوگرم,304.1x212.4x16.1 میلی‌متر ,نسبت تصویر 16:10 / روشنایی: 400 نیت / Wide Color P3 / فناوری True Tone / دقت بالای رنگ صفحه نمایش برای طراحان ,آداپتور و کابل برق / دفترچه راهنما ,دیجیکالا برترین در ایران
125,10873259,لپ تاپ 16 اینچی دل مدل G16 7620,Dell G16 7620 16 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/a54025e67da339a1841bf40ee307cf2c12031963_1678603121.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",دل,"[LT,لپ تاپ و الترابوک]",799000000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,16 گیگابایت,NVIDIA,یک ترابایت,QHD|2560x1600,2.5 کیلوگرم,272x357x27 میلی‌متر ,شش گیگابایت ,"دفترچه راهنما / شارژر
 ","عالی
پرقدرت و با کیفیت"
126,11206221,لپ تاپ 15.6 اینچی ایسوس مدل Vivobook R565EP-EJ629-i7 24GB 1HDD 1SSD MX330 - کاستوم شده,Asus Vivobook R565EP-EJ629-i7 24GB 1HDD 1SSD MX330 15.6 inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/f2f04d564c7ff46f01792c0694b18bca722021e9_1682856824.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",424900000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,24 گیگابایت,NVIDIA,دو ترابایت,Full HD| 1920 x1080,1.8 کیلوگرم,360.2x234.9x19.9 میلی‌متر ,نوع حافظه: GDDR5 ,"شارژر / دفترچه راهنما / ماوس / ماوس پد / آنتی ویروس / برچسب کیبورد
 ","برای محل کار خریداری شده و خیلی خوبه
راضی کننده"
127,12570301,لپ تاپ 16 اینچی ایسوس مدل  Vivobook 16 R1605ZA-MB119-i7 16GB 1SSD Iris Xe - کاستوم شده ,Asus  Vivobook 16 R1605ZA-MB119-i7 16GB 1SSD Iris Xe 16 Inch Laptop - Customized ,"https://dkstatics-public.digikala.com/digikala-products/cc8a089bbe4ba8ae8d7e6981daa12a987fc5fd06_1693815184.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",358990000,موجود در انبار فروشنده,Core i7,16 گیگابایت,Intel,یک ترابایت,WUXGA|1920x1200,1.88 کیلوگرم,19.9 × 249.5 × 358.7 میلی‌متر ,بدون حافظه‌ی گرافیکی مجزا ,"دفترچه راهنما / شارژر / کابل شارژر

 ",بنظر من به هیچ عنوان از دیجی کالا اینجور کالاها رو خریداری نکنید. دیجی کالا در مورد این کالاها در صورت مشکل داشتن اصلا پاسخگو نیست و پیگیری نمیکنند. واقعا ریسکی هست. بعلاوه بعد از یک ماه منتظر موندن و پیگیری اخرش میگن مرجوع نمیکنیم. وقت بزارید و حضوری خرید کنید هرچقدر قیمتش هم پایین تر باشه نمی ارزد. بعلاوه سری های vivobook یکم کیفیت ساخت پایین تری دارن نسبت به زنبوک
128,12953013,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3 15IHU6-i7 32GB 1SSD GTX1650 - کاستوم شده,Lenovo IdeaPad Gaming 3 15IHU6-i7 32GB 1SSD GTX1650 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/4826fbb0e44303421eb58e34a46a46ccfddab317_1697007239.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",463000000,موجود در انبار دیجی‌کالا,Core i7,32 گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,2.25 کیلوگرم,359x251x24.2 میلی‌متری ,چهار گیگابایت ,شارژر / دفترچه راهنما ,من برای کاربری نرم افزارای مهندسی گرفتم ویندوز 11 روش ریختم برخلاف نظراتی که تو نت نوشته بودن رابط کاربری ساده و به روزی داره اتوکد2024 رو خیلی راحت در عرض چند ثانیه باز میکنه که بیشترین کاربرد من با همین نرم افزاره کیبورد زیبا و خوش دستی داره فقط نورش تک رنگه اثر انگشت و عرق دست روش میمونه تایم باطریش هم متوسطه در کل با گرافیک 4 گیگ که یکمی کمه برای این مشخصات ورم 32وحافظه 1 ترا والبته پردازنده ای که فک کنم نسل 11 بود و اگه 13 میبود بهتر بود اگه نخواین موشک هوا کنین فکر نکنم مشکلی پیش بیاد،
129,12065196,لپ تاپ 15.6 اینچی لنوو مدل V15 G2 ITL-i5 8GB 256SSD MX350,Lenovo V15 G2 ITL-i5 8GB 256SSD MX350 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/4db897411e13c30413faffdcab7fcf54dde26449_1689509799.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",232790000,موجود در انبار دیجی‌کالا,Core i5,هشت گیگابایت,NVIDIA,256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,19.9×235.8×359.2 میلی‌متر ,15.6 اینچ ,"دفترچه راهنما / شارژر / کابل شارژر / کیف

 ",ممنون از دیجی کالا 
130,11159715,لپ تاپ 15.6 اینچی ایسوس مدل X515EA-EJ1314,Asus X515EA-EJ1314 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/a3ea86122f254bb4ffb4d58e0916c7d1d26ec974_1682420209.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",158000000,موجود در انبار فروشنده,Core i3,چهار گیگابایت,Intel,256 گیگابایت,کاربری مالتی‌مدیا,1.8 کیلوگرم,360×235×19.9 میلی‌متر ,15.6 اینچ ,شارژر 45 واتی / دفترچه راهنما ,خوب از همه نظر ولی ایراد فنی داشت که رفع شد
131,10289043,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3-15IAH7-i7 16GB 512SSD RTX 3060,Lenovo IdeaPad Gaming 3-15IAH7-i7 16GB 512SSD RTX 3060 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/dca223f31b7643ac23ec3edf79c7c8a9194cc3c5_1672229132.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",519500000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,16 گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,2.31 کیلوگرم,551x85x349 میلی‌متر ,15.6 اینچ ,شارژر / دفترچه راهنما ,با توجه به قیمتش مناسبه
132,9751847,لپ تاپ 15.6 اینچی لنوو مدل Thinkbook 15 G2 ITL - i7 - کاستوم شده ,Lenovo Thinkbook 15 G2 ITL - i7 15.6 inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/f02d72b1011b500a55c86a060560ee9d06745a92_1667037363.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",357000000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,16 گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.75 کیلوگرم,357×235×19 میلی‌متر ,TN ," Bluetooth 5.1
 M.2 card
 ",من برنامه نویسم و برای کار با دات نت همه چیز خوبه الا یه چیز مانیتور TN به شدت چشم منو خسته می کنه و کنتراست نور خوبی نداره این لپ تاپ با مانیتور IPS هم عرضه شده به نظرم اگر خواستید بخرید حتما IPS بخرید مخصوصا برنامه نویسها که ساعات طولانی کار میکنند.
133,6887785,لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15 G2 ITL-i5 16GB 1HDD 256SSD MX450 - کاستوم شده,Lenovo ThinkBook 15 G2 ITL-i5 16GB 1HDD 256SSD MX450 15.6 inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/6b0ef1fb7ef307930a650a18cfeae6807488e1f5_1672681241.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",299600000,موجود در انبار فروشنده,Core i5,16 گیگابایت,NVIDIA,یک ترابایت و 256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,357x235x18.9 میلی‌متر ,15.6 اینچ ,شارژر / دفترچه راهنما ,متاسفانه مشکل فنی داشت و خعیلی داغ میکرد.
134,8628629,لپ تاپ 16.1 اینچی اچ‌پی مدل OMEN 16-B0001-i7 16GB 1TB 3070,HP OMEN 16-B0001-i7 16GB 1TB 3070 16.1 inch laptop,"https://dkstatics-public.digikala.com/digikala-products/03829d5499d19cbbc551359a93b7cf5336a064fe_1671293628.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اچ‌ پی,"[LT,لپ تاپ و الترابوک]",595900000,موجود در انبار فروشنده,Core i7,16 گیگابایت,NVIDIA,یک ترابایت,Full HD| 1920 x1080,2.3 کیلوگرم,369x248x23 میلی‌متر ,Full HD| 1920 x1080 ,"یک عدد پورت USB4 Type-C با سرعت انتقال دیتای 40 گیگابیت بر ثانیه و پشتیبانی از DisplayPort 1.4 و HP Sleep and Charge	
یک عدد پورت SuperSpeed USB Type-A  با سرعت انتقال دیتای 5 گیگابیت بر ثانیه و پشتیبانی از HP Sleep and Charge	
دو عدد پورت SuperSpeed USB Type-A  با سرعت انتقال دیتای 5 گیگابیت بر ثانیه	
سیستم خنک کننده Dual Fan مخصوص دستگاه های OMEN	
دارای پورت HDMI 2.1	
کیبورد با نور پس زمینه تماما سفید رنگ	
پشتیبانی کامل از ویندوز 11	
دارای یک پورت mini DisplayPort	
 ",بسته بندیش عالی بود لپ تاپ کاملا سالم بود حتی جعبه لپ تاپم سالم سالم بدون خوردگی بود 
135,8628793,لپ تاپ 16.1 اینچی اچ‌پی مدل OMEN 16-B0003-B,HP OMEN 16-B0003-B 16.1 inch laptop,"https://dkstatics-public.digikala.com/digikala-products/3cb225ec0f9657ac7fd13a291bf1b07c131d0810_1671296348.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اچ‌ پی,"[LT,لپ تاپ و الترابوک]",535300000,موجود در انبار فروشنده,Core i7,32 گیگابایت,NVIDIA,یک ترابایت,Full HD| 1920 x1080,2.3 کیلوگرم,369x248x23 ,Full HD| 1920 x1080 ,"کابل برق و شارژر	
 ",دستگاه از هر نظر عالیه و نسبت به قیمتش واقعا خوبه ولی متاسفانه بزرگترین ایرادی که میشه گرفت مشکل لولا داره
136,11160022,لپ تاپ 15.6 اینچی ایسر مدل TravelMate P2 TMP215-53G,Acer TravelMate P2 TMP215-53G 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/565ce6f351dd513055cb94455d0f72ae6cbcad34_1682422209.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسر,"[LT,لپ تاپ و الترابوک]",302000000,موجود در انبار فروشنده,Core i7,هشت گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,1.8 کیلوگرم,19.9x363x255 میلی‌متر ,نوع حافظه: GDDR5 ,شارژر / دفترچه راهنما ,دستگاه خوبیه ولی به نظرم نداشتن ssd نقطه ضعف محسوب میشود
137,11202642,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IAU7 i7 24GB 512SSD Iris Xe ,Lenovo IdeaPad 3 15IAU7 i7 24GB 512SSD Iris Xe 15.6 inch laptop,"https://dkstatics-public.digikala.com/digikala-products/8270072216766162b9c8bc5651607949ad8fcec1_1682838257.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",310900000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,24 گیگابایت,Intel,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.63 کیلوگرم,359.2x236.5x19.9 میلی‌متر ,"Integrated Intel Iris Xe Graphics Functions as UHD Graphics
 "," آداپتور (شارژر) به همراه کابل برق و دفترچه راهنما
 ",بسته پلم نبود و روشن نمیشد لپ تاپ
138,11261833,لپ تاپ 16.2 اینچی اپل مدل MacBook Pro MNWC3 2023,Appe MacBook Pro MNWC3 2023 16.2 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/196e9d0dfdb4e502c54f2f98db14d288781961aa_1683368293.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اپل,"[LT,لپ تاپ و الترابوک]",1299900000,موجود در انبار فروشنده و دیجی‌کالا,M2 Pro,16 گیگابایت,Apple,512 گیگابایت,3456x2234, 2.16 کیلوگرم,355.7x248.1x16.8 میلی‌متر ,Liquid Retina XDR ,آداپتور برق 140 وات USB-C / کابل 2 متری USB-C به MagSafe-3 ,اپل همه چیز هاش حرف نداره
139,9979410,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15ITL6-i5 1155G7 8GB 1HDD MX350,Lenovo IdeaPad 3 15ITL6-i5 1155G7 8GB 1HDD MX350 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/2938d72d560a7847d82088e687c1947e923a41a9_1706524873.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",245000000,موجود در انبار فروشنده,Core i5,هشت گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,1.65 کیلوگرم,359.2x236.5x19.9 میلی‌متر ,نوع حافظه: GDDR5 ,"شارژر / 
دفترچه راهنما ",برای استفاده روزمره عالیه
140,11281496,لپ تاپ 15.6 اینچی ایسوس مدل Vivobook R565EP-EJ628-i7 8GB 512SSD MX330,Asus Vivobook R565EP-EJ628-i7 8GB 512SSD MX330 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/91231d909ff5e0514672abf7540c925ad55631cd_1683531971.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",362000000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,هشت گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.8 کیلوگرم,19.9×235×360 میلی‌متر ,دو گیگابایت ,دفترچه راهنما / شارژر ,اگر مدلی از خرید مد نظر دارید بهتره با دی جی کالا به قیمت خوب خرید کنید
141,12363630,لپ تاپ 15.3 اینچی اپل مدل MacBook Air MQKW3 M2 2023,Apple MacBook Air MQKW3 M2 2023 15.3 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/2c2af95b207bef26a8827001fed9e3804923ebaf_1691849879.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اپل,"[LT,لپ تاپ و الترابوک]",704900000,موجود در انبار فروشنده و دیجی‌کالا,M2,هشت گیگابایت,Apple,256 گیگابایت,2880x1864,1.51  کیلوگرم,340.4x237.6x11.5 میلی‌‌متر ,حسگر اثر انگشت ,"شارژر

 ",خوب
142,12624245,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3 15IHU6-i7 8GB 512SSD GTX1650,Lenovo IdeaPad Gaming 3 15IHU6-i7 8GB 512SSD GTX1650 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/0882cc7f6177333f27eaced2fd9ddf4feff137ee_1694243267.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",425000000,موجود در انبار دیجی‌کالا,Core i7,هشت گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,2.25 کیلوگرم,359x251x24.2 میلی‌متری ,15.6 اینچ ,شارژر / دفترچه راهنما ,دو تا جای رم داره که یکیشو خالی گذاشتن و تو اون یکی 8 گیگ گذاشتن. هاردش هم از نوع m2  هست. دو تا اسلات داره. اسلات اول رو خالی گذاشتن (نوع 2240 رو) و اسلات دوم رو یه هارد m2 2280  انداختند. حالا شما بخوای هاردش رو ارتقا بدی باید یا برای اسلات اول یه 2240 بندازی که گرون هم هست. یا باید 2280 رو دربیاری بندازی دور و جاس ssd  معمولی بذاری. درک نمی کنم چرا از اول m2 2240  رو در اسلات اول نذاشتن تا ما بتونیم برای اسلات دوم ssd معمولی بندازیم.
143,12665134,لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i5 8GB 1SSD RTX3050,Lenovo LOQ 15IRH8-i5 8GB 1SSD RTX3050 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/3cf11439cd1e8fe9e8b051a90937281e4517e6f9_1694612221.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",417400000,موجود در انبار فروشنده,Core i5,هشت گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,2.4 کیلوگرم,25.2x359.6x264.8 میلی‌متر ,نوع حافظه: GDDR6 / توان: 95 وات ,دفترچه راهنما / شارژر  ,توی توضیحات دو تا ورودی تایپ c نوشته بود ولی یکی داشت
144,12086677,لپ تاپ 18 اینچی ایسوس مدل ROG Strix SCAR 18 G834JY-N5049-i9 13980HX 32GB 1SSD RTX4090,Asus ROG Strix SCAR 18 G834JY-N5049-i9 13980HX 32GB 1SSD RTX4090 18 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/adc8966a3ace4101918d514722ff14869c163894_1689677891.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",2476000000,موجود در انبار فروشنده,Core i9,32 گیگابایت,NVIDIA,یک ترابایت,WUXGA|1920x1200,3.10 کیلوگرم,23.1×294×399 میلی‌متر ,گیگابایت 16 ,"کیف ایسوس / 
دفترچه راهنما / 
شارژر / 
کابل شارژر / 
ماوس ایسوس ","بازی GTA SA رو به راحتی باز میکنه
برای کاربری عمومی گزینه خوبیه
با یکم هزینه بیشتر میتونین گزینه های بهتری رو انتخاب کنین"
145,5989959,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15ITL6-i7 1165G7 8GB 1HDD MX450,Lenovo IdeaPad 3 15ITL6-i7 1165G7 8GB 1HDD MX450 15.6 inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/26c8270a092c959cf68b315b5be5485fa755b718_1627992735.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",288000000,موجود در انبار فروشنده,Core i7,هشت گیگابایت,NVIDIA,یک ترابایت,Full HD| 1920 x1080,1.65 کیلوگرم,359.2x236.5x19.9 میلی‌متر ,Full HD| 1920 x1080 ,"شارژر /
دفترچه راهنما ",چن ماهی میشه گرفتیم، و مشکلی نداشته. واسه کارهای دانشجویی به جز رشته‌های مهندسی، که نرم افزارهای سنگین زیادی دارن، لبتابه خوبیه و کیفیت بالایی داره
146,9979611,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15ITL6-i5 12GB 1HDD 256SSD MX350 - کاستوم شده,Lenovo IdeaPad 3 15ITL6-i5 12GB 1HDD 256SSD MX350 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/22c0c56e176f8ef952f1dc494b86850fd50dd1dd_1669550589.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",246490000,موجود در انبار دیجی‌کالا,Core i5,12 گیگابایت,NVIDIA,یک ترابایت و 256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.65 کیلوگرم,359.2x236.5x19.9 میلی‌متر ,15.6 اینچ ,شارژر ,"بعد از خرید باید ویندوز نصب کنید اما نصب درایور ها باید به صورت اینترنتی انجام شود که بسیار وقت گیر است و چندین ساعت طول میکشد.
هر نیاز شما را برطرف می کند مگر برخی موارد خاص و سنگین بازی و گرافیکی
با تحقیق متوجه میشود که بهترین قیمت را فقط در اینجا میتوانید پیدا کنید.
با تمام این اوصاف خریدش را توصیه میکنم."
147,11087732,لپ تاپ 15.6 اینچی ایسوس مدل B1500CBA-EJ005W-i5 24GB 1SSD Iris Xe - کاستوم شده,Asus B1500CBA-EJ005W-i5 24GB 1SSD Iris Xe 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/b64ea88cfbd57daa7f8224b7d7d133cca64f0f3e_1681637773.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",354900000,موجود در انبار فروشنده و دیجی‌کالا,Core i5,24 گیگابایت,Intel,یک ترابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,19.9×234×360 میلی‌متر ,1080 × 1920 پیکسل - Full HD ,دفترچه راهنما / شارژر / آنتی ویروس / برچسب کیبورد فارسی / ماوس ,ممنون از دیجی کالا من از خریدم خیلی راضیم، تو خریدش اصلا شک نکنید
